videoId,playlist_id,brand,title,viewCount,likeCount,commentCount,publishedAt,duration_seconds
Bh0vVFFXsCU,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,LEXUS,REEL LEXUS,4655,51,0,2025-09-27 14:53:34+00:00,34
YNXoDagoN9g,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,JAC,JAC E30X Maroc,5032,51,2,2025-09-27 12:44:43+00:00,34
-aRUQyHkZ_s,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,XPENG,XPENG Maroc 2025,5643,47,4,2025-09-26 22:42:32+00:00,52
KB0axGJuBiA,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,LEAPMOTOR,LEAPMOTOR Maroc 2025,3563,35,1,2025-09-26 22:24:31+00:00,55
edFYjOI53Xw,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,DEEPAL,DEEPAL Maroc 2025,13369,100,2,2025-09-26 21:15:06+00:00,54
FO8wXTNABE4,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,CHERY,Nouvelle Gamme hybride CHERY Maroc - الإطلاق الرسمي بالمغرب,10269,137,3,2025-09-25 22:00:06+00:00,314
zt87HiEsZcg,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,GWM,GWM Haval Jolion 2025 facelift Maroc,22482,218,4,2025-09-25 15:48:21+00:00,62
Dr6HMWA2gEQ,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,OPEL,OPEL Frontera : lancement au Maroc - الإطلاق الرسمي بالمغرب,7304,35,5,2025-09-24 22:15:06+00:00,217
Rsp9XAQCaYo,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,JETOUR,JETOUR T2 - le spot officiel,16759,27,0,2025-09-23 23:00:29+00:00,36
wsQeiZ3uhlU,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,DACIA,"DACIA Bigster Hybrid, Duster AT et Spring facelift Maroc - الإطلاق الرسمي بالمغرب",4923,45,4,2025-09-23 21:45:06+00:00,268
J9yo8JcQj88,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,DACIA,DACIA Spring 2025 Maroc,4906,33,0,2025-09-23 17:14:29+00:00,42
R77SG4vQZqk,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,JETOUR,JETOUR T2 Maroc,29968,189,12,2025-09-22 20:52:48+00:00,51
soCJPQ--iWc,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,DACIA,DACIA Duster TCe 150,17301,122,1,2025-09-22 19:23:53+00:00,29
6Brz7XHHB1Y,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,GEELY,GEELY EX5 EM-i 2025 - le clip officiel,6853,41,0,2025-09-22 19:00:06+00:00,127
bmAN_AXHgJ4,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,VW,VW T-Cross 2025 Maroc,3527,17,2,2025-09-21 22:04:57+00:00,35
FRSvt6TCY_M,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,DACIA,DACIA Bigster HEV Maroc,16902,141,4,2025-09-21 16:55:07+00:00,53
2YQXmuPzKVY,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,LYNK & CO,LYNK & CO 08 Maroc - le clip officiel,12875,14,1,2025-09-20 21:45:00+00:00,14
KKeTBJAF-hw,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,LYNK & CO,LYNK & CO 06 Maroc - le clip officiel,2247,5,0,2025-09-20 21:30:06+00:00,31
e_QV6-jaJxU,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,LYNK & CO,LYNK & CO 02 Maroc - le clip officiel,1304,5,0,2025-09-20 21:15:01+00:00,31
BzHLtvU5wUU,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,LYNK & CO,LYNK & CO 01 Maroc - le clip officiel,1900,6,0,2025-09-20 19:50:34+00:00,66
QtUxo8z5JZ8,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,KIA,KIA PV5 Passenger Maroc,829,6,1,2025-09-20 15:45:04+00:00,42
OdWGeddLfjA,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,MG,MG Cyberster 2025,507,13,0,2025-09-18 22:15:55+00:00,122
AWmDCYIi6gE,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,LYNK & CO,LYNK & CO : lancement au Maroc - الإطلاق الرسمي بالمغرب,12801,79,16,2025-09-17 21:45:06+00:00,237
48_33_ErkMc,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,SMART,SMART débarque au Maroc,2505,34,0,2025-09-15 22:15:00+00:00,93
NZUAOzqsmZQ,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,SMART,SMART : lancement au Maroc - الإطلاق الرسمي بالمغرب,5116,46,11,2025-09-15 21:45:06+00:00,279
YTa3AON4GTM,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,RENAULT,RENAULT CLIO 6,14087,210,6,2025-09-13 22:33:27+00:00,68
mVfqXXXUk8s,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,KIA,KIA Sportage 2025 facelift,17611,30,2,2025-09-09 19:15:07+00:00,43
yIl7NpPaDQA,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,RENAULT,Fabrice CAMBOLIVE décrypte la nouvelle RENAULT Clio,1724,5,0,2025-09-09 19:00:16+00:00,244
n-BD-2U3liM,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,RENAULT,Nouveau RENAULT Clio 2026 - الإطلاق الرسمي,6719,136,1,2025-09-08 21:45:06+00:00,230
nBXGwLO-_I8,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,VW,VW ID. Cross Concept,1343,4,1,2025-09-07 23:00:48+00:00,19
CvIkxG80H08,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,AUDI,AUDI Concept C,1018,8,0,2025-09-07 14:00:05+00:00,16
W2__aceUvS4,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,BMW,Nouveau BMW iX3 2026 - le clip officiel,3405,11,4,2025-09-06 22:30:07+00:00,59
OCMn7kp8u5Y,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,VW,VW T-ROC 2026 - les premières infos,19372,244,2,2025-09-05 21:45:06+00:00,241
-wQ8LRRue4I,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,AUDI,AUDI Q3 2026 - les premières infos,22066,240,9,2025-09-03 21:30:06+00:00,268
gQVs4kf2nS4,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,MG,MG ZS Hybrid+ Maroc,25750,205,6,2025-07-29 23:00:46+00:00,62
DdI1fqv6dSI,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,DONGFENG,DONGFENG Maroc 2025,7572,68,0,2025-07-29 23:00:22+00:00,74
6ZDsKg6r8AM,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,ZEEKR,ZEEKR 001 Maroc,7097,72,2,2025-07-28 18:02:57+00:00,84
NkcktzuvYoQ,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,CHANGAN,CHANGAN CS55+,38426,396,31,2025-07-28 17:57:34+00:00,53
ZurRZP9fg4g,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,DONGFENG,DONGFENG débarque au Maroc - الإطلاق الرسمي بالمغرب,14835,126,30,2025-07-25 21:30:06+00:00,268
xHlntkDgBU8,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,PEUGEOT,PEUGEOT 408 arrive au Maroc - الإطلاق الرسمي بالمغرب,11120,81,13,2025-07-22 21:00:06+00:00,213
ECWCBaVrZkY,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,ZEEKR,ZEEKR X Maroc,8860,88,9,2025-07-20 22:38:03+00:00,73
XO1__7OXAuY,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,RENAULT,RENAULT Boreal 2026,5386,97,3,2025-07-20 22:25:33+00:00,132
Rgmfjj-uAbE,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,MG,MG ZS Hybrid+ 2025 Maroc - الإطلاق الرسمي بالمغرب,17825,199,6,2025-07-18 22:30:06+00:00,273
x7xaoDSSc70,PLlvsaB0FDEJF6Od1WVIrvaNBNdnAi1-o_,AUTRE / MULTI-MARQUES,Usine STELLANTIS de Kénitra : Extension de capacité,5162,49,1,2025-07-18 21:00:06+00:00,225
qnbbJfkbe-c,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,CHANGAN,CHANGAN UNI-K 2025 Maroc,14195,175,10,2025-07-16 22:39:45+00:00,67
YxraaC7p-P0,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,RENAULT,RENAULT Boreal 2026 - les points forts,10443,37,10,2025-07-15 16:30:13+00:00,146
abtumrSChvs,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,FIAT,FIAT Grand Panda 2025,30081,270,5,2025-07-13 14:52:08+00:00,35
7JvL5YWD7PQ,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,ŠKODA,ŠKODA Fabia 2025 Maroc,33371,275,20,2025-07-12 15:42:00+00:00,52
-xNeJAFBEuM,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,CHANGAN,CHANGAN CS35+ Maroc,49816,367,20,2025-07-11 22:45:01+00:00,41
H3NjegFUHME,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,MAHINDRA,MAHINDRA XUV 300 Maroc,4409,8,2,2025-07-09 23:00:17+00:00,31
0IE9rdRx0do,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,NISSAN,NISSAN Magnite 2025 Maroc,29518,217,2,2025-07-09 14:34:15+00:00,59
lFUan7x7zG4,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,HONDA,Essai HONDA HR-V 2025 Maroc,8944,77,1,2025-07-08 20:15:01+00:00,45
_osxgQbz8hw,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,NISSAN,NISSAN Magnite 2025 débarque au Maroc - الإطلاق الرسمي بالمغرب,37060,262,25,2025-07-06 21:15:06+00:00,270
ipLfGOGB0ik,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,DS,Essai DS N°8 Maroc - تجربة قيادة المغرب,4391,193,3,2025-07-05 22:45:06+00:00,382
hmuWjLeoDmc,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,SOUEAST,SOUEAST arrive au Maroc - الإطلاق الرسمي بالمغرب,32069,435,37,2025-07-04 22:00:06+00:00,264
oLfnCZ547K0,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,HONDA,Essai du HONDA HR-V 2025 Maroc - تجربة قيادة المغرب,10850,140,17,2025-07-02 22:00:06+00:00,396
QLe5nR4KEaU,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,FORD,FORD Territory 2026 Maroc,34246,57,8,2025-07-02 21:15:06+00:00,16
_jp2mQ1u11A,OFF_PLAYLIST,DACIA,DACIA Maroc : le spectacle de ses 20 ans,502,2,0,2025-07-01 22:00:44+00:00,74
huCi58dzGk0,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,SOUEAST,SOUEAST S09 Maroc – le spot officiel,8106,16,2,2025-06-30 22:51:09+00:00,116
ew68aeMbJfI,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,SOUEAST,SOUEAST S07 Maroc – le spot officiel,5216,11,0,2025-06-30 22:50:24+00:00,33
Cy_lhw13_hk,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,SOUEAST,SOUEAST S06 Maroc - le spot officiel,11496,11,1,2025-06-30 22:49:35+00:00,30
-yZusZUs8Kc,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,FIAT,FIAT Grande Panda 2025 Maroc,7743,58,2,2025-06-27 23:05:00+00:00,55
VaQcCaE-Uq0,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,JAECOO,JAECOO J7 SHS Maroc,17802,158,15,2025-06-27 23:00:40+00:00,54
ksx7CNkYtwM,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,CAC Carrosserie Premium,2774,23,1,2025-06-24 21:23:22+00:00,46
NU5N4quu-80,OFF_PLAYLIST,SUZUKI,SUZUKI Swift 2025 Maroc,11477,80,7,2025-06-24 21:16:44+00:00,25
bKZ4353xhOc,PLlvsaB0FDEJF6Od1WVIrvaNBNdnAi1-o_,DACIA,DACIA fête ses 20 ans au Maroc - le clip officiel,531,7,0,2025-06-24 21:15:02+00:00,63
_V8WW6Pd2oY,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,JAECOO,JAECOO J7 SHS Maroc - الإطلاق الرسمي بالمغرب,14870,170,10,2025-06-22 22:55:16+00:00,241
_s0et3Bgnok,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,CAC Carrosserie Premium ouvre ses portes à Casablanca,1831,26,0,2025-06-21 23:00:40+00:00,278
2kAJrkrqU84,PLlvsaB0FDEJF6Od1WVIrvaNBNdnAi1-o_,DACIA,DACIA Maroc : 20ème anniversaire,2004,75,0,2025-06-18 22:00:06+00:00,262
xHtKH55xyGo,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,FIAT,Essai FIAT Grande Panda 2025 Maroc - تجربة قيادة المغرب,24315,260,8,2025-06-16 22:30:06+00:00,360
qhiybSbLJeI,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,RENAULT,Essai RENAULT Clio E-Tech 2025 Maroc,24839,312,4,2025-06-14 23:45:07+00:00,50
u5Ztk4EJclw,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,MG,Nouveau MG HS 2025 Maroc,29040,237,2,2025-06-14 23:30:17+00:00,59
fQ2EELn_5Po,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,JAECOO,JAECOO J7 - le clip officiel,4364,13,0,2025-06-13 23:00:44+00:00,31
Ai-BbO_kTO0,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,TOYOTA,TOYOTA RAV4 2026 - les premières infos,20692,151,10,2025-06-11 21:45:06+00:00,253
1TlsNCEYhNg,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,RENAULT,Essai de la RENAULT Clio E-Tech 2025 Maroc - تجربة قيادة المغرب,8515,224,13,2025-06-10 21:45:06+00:00,457
J7BSPR7p0lg,OFF_PLAYLIST,VW,VW T-ROC @ Village Auto CAC 2025,23576,155,1,2025-06-10 20:45:51+00:00,31
CHyK-12xKYk,OFF_PLAYLIST,AUDI,AUDI Q3 @ Village Auto 2025,2859,12,1,2025-06-10 20:42:32+00:00,33
aBPcGGmx6uQ,OFF_PLAYLIST,SEAT,SEAT Ateca @ Village Auto CAC 2025,18966,98,1,2025-06-10 20:10:07+00:00,26
0RFs9LYOu9c,OFF_PLAYLIST,ŠKODA,ŠKODA Kodiaq @ Village Auto CAC 2025,2591,5,0,2025-06-10 20:06:41+00:00,33
S-OZn6mx8CM,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,KIA,Essai du KIA EV5 2025 Maroc - تجربة قيادة المغرب,5548,36,7,2025-06-08 21:45:06+00:00,516
Ja9CNXZ9y3A,OFF_PLAYLIST,VOLVO,VOLVO introduit la 1ère ceinture de sécurité multi-adaptative au monde,1734,11,2,2025-06-06 22:11:14+00:00,51
FZcgg-y1DMw,OFF_PLAYLIST,CUPRA,CUPRA @ FC Barcelona 2025,2462,36,0,2025-06-05 18:15:00+00:00,72
S1r0S-Ey4tg,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,RENAULT,Nouvelle Gamme RENAULT E-Tech Maroc,2441,83,0,2025-06-03 23:00:06+00:00,240
qq_E_LAU2Rw,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,AUDI,Nouvelle AUDI A5 - lancement au Maroc - الإطلاق الرسمي بالمغرب,7885,124,6,2025-05-26 22:15:09+00:00,256
MMoeLzZxqR0,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,AUTRE / MULTI-MARQUES,Essai MG3+ Maroc,18735,187,14,2025-05-25 18:40:24+00:00,64
c16Fm9Yq3lI,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,AUTRE / MULTI-MARQUES,Essai MG3+ Hybrid 2025 Maroc - تجربة قيادة المغرب,18559,263,12,2025-05-24 23:00:16+00:00,455
Mm4bEUiLrcc,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,MINI,MINI Electric Family Morocco - تجربة قيادة المغرب,2466,67,4,2025-05-23 23:00:06+00:00,269
GpolEPXE_AY,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,HONDA,Nouveau HONDA CR-V 2026 - le clip officiel,6091,38,4,2025-05-22 22:56:27+00:00,153
uoZ_CsgvpLQ,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,HONDA,HONDA HR-V : lancement au Maroc - الإطلاق الرسمي بالمغرب,12249,108,19,2025-05-21 22:00:06+00:00,219
4qUV9LCnW0c,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,CUPRA,CUPRA Terramar : lancement au Maroc - الإطلاق الرسمي بالمغرب,17638,154,20,2025-05-20 21:30:06+00:00,266
wDft2C-tLQU,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,BAIC,BAIC Motor arrive au Maroc,10785,132,8,2025-05-20 11:00:43+00:00,61
BK-qqTcG3A8,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,HONDA,HONDA HR-V 2025 Maroc,4120,33,3,2025-05-20 04:08:33+00:00,79
2i6U_XbzqVg,PLlvsaB0FDEJF6Od1WVIrvaNBNdnAi1-o_,AUTRE / MULTI-MARQUES,CAC Village Auto 2025,3813,183,13,2025-05-19 23:00:06+00:00,241
oS3S3_6mD5s,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,CUPRA,CUPRA Terramar 2025 Maroc,18490,192,13,2025-05-19 22:16:20+00:00,51
GCKmR0NQPIU,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,HONDA,Nouveau HONDA HR-V - le clip officiel,1773,11,6,2025-05-19 19:17:03+00:00,65
Rugd43YkdCw,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,DS,DS n°4 2026 - le clip officiel,3913,14,0,2025-05-17 23:00:25+00:00,71
Hoz1ayzDm3Q,PLlvsaB0FDEJF6Od1WVIrvaNBNdnAi1-o_,KIA,KIA ouvre un nouveau showroom à Laayoune,650,10,0,2025-05-15 11:40:05+00:00,63
ITbXwx1K3P0,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,DACIA,Nouveau DACIA Bigster - le clip officiel,14283,34,2,2025-05-13 23:00:27+00:00,81
1dqbS7gPHlY,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,DACIA,DACIA BIGSTER Maroc,30968,302,8,2025-05-13 22:41:51+00:00,59
QdqrhPIbypE,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,BAIC,BAIC Motor : lancement au Maroc - الإطلاق الرسمي بالمغرب,42578,462,37,2025-05-11 22:45:10+00:00,305
kIa7ygPOzaY,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,PEUGEOT,Essai PEUGEOT 3008 2025 Maroc - تجربة قيادة المغرب,18065,162,11,2025-05-10 22:00:06+00:00,399
EpqZkBqG8JM,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,BAIC,BAIC X7 - le spot officiel,11424,35,2,2025-05-10 21:56:28+00:00,124
kKyKS4T4ICw,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,BAIC,BAIC X55 - le spot officiel,8226,22,2,2025-05-10 21:52:13+00:00,62
tB5SXmeMgko,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,BAIC,BAIC X35 - le spot officiel,7156,12,2,2025-05-10 21:44:38+00:00,85
H69aUIdAKmw,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,BAIC,BAIC U5 PLUS - le spot officiel,6096,10,0,2025-05-10 21:37:50+00:00,31
27WHSYrQp1w,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,JEEP,JEEP Compass 2026 - le spot du reveal,2592,4,0,2025-05-08 21:15:01+00:00,48
ITB8_mkW0sQ,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,GEELY,GEELY Emgrand 2025 Maroc,27867,190,17,2025-05-05 22:45:04+00:00,43
xEBZ8RayqNw,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,CITROËN,CITROËN C5 AirCross 2026,1960,13,0,2025-05-05 22:30:11+00:00,31
aqZY6mBy6xk,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,GEELY,GEELY Cityray 2025 Maroc,12413,143,1,2025-05-05 22:15:00+00:00,57
OXU9qO-y9wI,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,GEELY,Essai du GEELY Cityray 2025 Maroc - تجربة قيادة المغرب,12108,81,8,2025-05-04 21:30:06+00:00,399
cQi7P8ZEDMc,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,GEELY,GEELY Galaxy Cruiser 2026,1415,11,4,2025-05-04 15:45:03+00:00,143
0aG-WMx5yT8,PLlvsaB0FDEJF6Od1WVIrvaNBNdnAi1-o_,RENAULT,Nouvelle gamme RENAULT Group 2025,3763,34,2,2025-05-04 15:30:00+00:00,85
TNxOJYnu3CM,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,BMW,Nouvelle BMW M5 au Jebel Jais,1595,8,0,2025-05-04 15:15:02+00:00,55
hW3EM-P4WIg,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,BMW,BMW iX 2026 - les premières infos,4873,26,0,2025-04-25 21:45:06+00:00,178
865ybYj-qrY,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,DS,DS Automobile Édition Limitée « Ligne Or » Maroc,1579,4,0,2025-04-25 18:06:08+00:00,31
XTZhYSD_xrE,OFF_PLAYLIST,GEELY,Nouveau showroom GEELY à Fès,1096,9,2,2025-04-24 18:00:28+00:00,73
G9gLrvtBtts,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,CUPRA,CUPRA Formentor Maroc,48854,524,15,2025-04-23 23:30:09+00:00,43
6zWmSXLwojM,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,AUTRE / MULTI-MARQUES,DFSK E5 Maroc,39675,392,23,2025-04-23 23:15:02+00:00,83
o0n5vDzBCA4,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,AUTRE / MULTI-MARQUES,Nouveau DFSK E5 : lancement au Maroc - الإطلاق الرسمي بالمغرب,32303,126,25,2025-04-22 21:45:06+00:00,255
jazDA_eD4Yo,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,AUTRE / MULTI-MARQUES,ZEEKER : lancement au Maroc - الإطلاق الرسمي بالمغرب,15796,135,38,2025-04-20 20:15:06+00:00,287
hMjqvRK8n68,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,SEAT,Nouveau SEAT Arona Maroc,33120,177,8,2025-04-18 21:43:03+00:00,36
dzwfSfijxw4,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,OPEL,Nouveau OPEL GRANDLAND MAROC,4489,35,0,2025-04-18 21:38:25+00:00,50
AqZ6jWKv4vo,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,PEUGEOT,Nouveau PEUGEOT 5008 Maroc,3238,31,2,2025-04-18 21:38:15+00:00,79
UpjTL50wCvU,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,AUDI,AUDI A6 Sedan 2026 - le film du reveal,2713,14,0,2025-04-18 20:00:03+00:00,246
_jI6aLhCfrM,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,VW,Nouveau VW Tiguan 2025,87579,770,18,2025-04-18 19:30:13+00:00,52
daafYYiDils,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,VOLVO,Nouveau VOLVO S90 2026 - le spot officiel,1354,12,1,2025-04-18 19:15:02+00:00,95
L89aUH1blg8,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,PEUGEOT,Nouveau PEUGEOT 5008 - lancement au Maroc - الإطلاق الرسمي بالمغرب,8543,38,11,2025-04-15 22:30:06+00:00,251
sqlfokv3__M,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,AUTRE / MULTI-MARQUES,MERCESDES-Benz GLE Coupé 2024 - le spot officiel,1795,15,0,2025-04-15 22:01:03+00:00,61
wTDdgHUZqE8,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,AUTRE / MULTI-MARQUES,MERCESDES-Benz GLE 2024 - le spot officiel,1250,5,1,2025-04-15 21:46:50+00:00,61
dVtQqKKKtQ0,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,AUTRE / MULTI-MARQUES,MERCESDES-Benz CLE Cabrio - le spot officiel,1290,3,0,2025-04-15 17:32:22+00:00,63
prvsRJAK1DI,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,OPEL,OPEL Grandland 2025  : lancement au Maroc - الإطلاق الرسمي بالمغرب,30725,171,13,2025-04-14 21:45:06+00:00,256
Obgj3QzwQr0,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,ZEEKR,ZEEKR X - le spot officiel,5287,11,1,2025-04-13 23:00:31+00:00,20
ElepyddY7hU,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,CITROËN,CITROËN C4 2025 Maroc,41879,325,21,2025-04-13 23:00:25+00:00,72
QyCafdUEUGc,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,ZEEKR,ZEEKR 001 - le spot officiel,8874,32,7,2025-04-13 23:00:20+00:00,69
Iy_hSYCBlyk,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,CITROËN,CITROËN C4 & C4 X 2025  : lancement au Maroc - الإطلاق الرسمي بالمغرب,33189,165,14,2025-04-11 22:45:06+00:00,287
sxyNcFMY1Bw,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,KIA,KIA EV4 2026 - les premières infos,1634,12,0,2025-04-11 22:30:06+00:00,212
HhRXDBHYVu8,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,AUTRE / MULTI-MARQUES,OMODA E5,1844,7,1,2025-04-11 22:15:03+00:00,16
wQHgSx9ErJI,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,AUDI,Essai de l'AUDI Q5 2025,15702,150,0,2025-04-10 12:01:29+00:00,43
hFX1RL3KAJA,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,AUDI,Essai AUDI Q5 2025 Maroc - تجربة قيادة المغرب,23192,203,12,2025-04-06 21:45:06+00:00,320
ol6uuAxIYHM,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,GEELY,GEELY Emgrand 2025 Maroc,24706,68,15,2025-04-02 23:45:02+00:00,30
